Adrar;Adrar;1
Taoudmout;Sidi Bel Abbès;22
Teghalimet;Sidi Bel Abbès;22
Telagh;Sidi Bel Abbès;22
Tenira;Sidi Bel Abbès;22
Tessala;Sidi Bel Abbès;22
Tilmouni;Sidi Bel Abbès;22
Zerouala;Sidi Bel Abbès;22
Annaba;Annaba;23
Berrahal;Annaba;23
El Hadjar;Annaba;23
Eulma;Annaba;23
El Bouni;Annaba;23
Oued El Aneb;Annaba;23
Cheurfa;Annaba;23
Seraïdi;Annaba;23
Aïn Berda;Annaba;23
Chetaïbi;Annaba;23
Sidi Amar;Annaba;23
Treat;Annaba;23
Aïn Ben Beida;Guelma;24
Aïn Larbi;Guelma;24
Aïn Makhlouf;Guelma;24
Aïn Reggada;Guelma;24
Aïn Sandel;Guelma;24
Belkheir;Guelma;24
Ben Djerrah;Guelma;24
Beni Mezline;Guelma;24
Bordj Sabath;Guelma;24
Bouhachana;Guelma;24
Bouhamdane;Guelma;24
Bouati Mahmoud;Guelma;24
Bouchegouf;Guelma;24
Boumahra Ahmed;Guelma;24
Dahouara;Guelma;24
Djeballah Khemissi;Guelma;24
El Fedjoudj;Guelma;24
Guellat Bou Sbaa;Guelma;24
Guelma;Guelma;24
Hammam Debagh;Guelma;24
Hammam N'Bail;Guelma;24
Héliopolis;Guelma;24
Houari Boumédiène;Guelma;24
Khezarra;Guelma;24
Medjez Amar;Guelma;24
Medjez Sfa;Guelma;24
Nechmaya;Guelma;24
Oued Cheham;Guelma;24
Oued Fragha;Guelma;24
Oued Zenati;Guelma;24
Ras El Agba;Guelma;24
Roknia;Guelma;24
Sellaoua Announa;Guelma;24
Tamlouka;Guelma;24
Ouled Rahmoune;Constantine;25
Aïn Abid;Constantine;25
El Khroub;Constantine;25
Ibn Badis;Constantine;25
Aïn Smara;Constantine;25
Constantine;Constantine;25
Ibn Ziad;Constantine;25
Hamma Bouziane;Constantine;25
Didouche Mourad;Constantine;25
Messaoud Boudjriou;Constantine;25
Beni Hamiden;Constantine;25
Zighoud Youcef;Constantine;25
Aïn Boucif;Médéa;26
Aïn Ouksir;Médéa;26
Aissaouia;Médéa;26
Aziz;Médéa;26
Baata;Médéa;26
Benchicao;Médéa;26
Beni Slimane;Médéa;26
Berrouaghia;Médéa;26
Bir Ben Laabed;Médéa;26
Boghar;Médéa;26
Bou Aiche;Médéa;26
Bouaichoune;Médéa;26
Bouchrahil;Médéa;26
Boughezoul;Médéa;26
Bouskene;Médéa;26
Chahbounia;Médéa;26
Chellalet El Adhaoura;Médéa;26
Cheniguel;Médéa;26
Derrag;Médéa;26
Deux Bassins;Médéa;26
Djouab;Médéa;26
Draa Essamar;Médéa;26
El Azizia;Médéa;26
El Guelb El Kebir;Médéa;26
El Hamdania;Médéa;26
El Omaria;Médéa;26
El Ouinet;Médéa;26
Hannacha;Médéa;26
Kef Lakhdar;Médéa;26
Khams Djouamaa;Médéa;26
Ksar Boukhari;Médéa;26
Meghraoua;Médéa;26
Médéa;Médéa;26
Moudjbar;Médéa;26
Meftaha;Médéa;26
Mezerana;Médéa;26
Mihoub;Médéa;26
Ouamri;Médéa;26
Oued Harbil;Médéa;26
Ouled Antar;Médéa;26
Ouled Bouachra;Médéa;26
Ouled Brahim;Médéa;26
Ouled Deide;Médéa;26
Ouled Hellal;Médéa;26
Ouled Maaref;Médéa;26
Oum El Djalil;Médéa;26
Ouzera;Médéa;26
Rebaia;Médéa;26
Saneg;Médéa;26
Sedraia;Médéa;26
Seghouane;Médéa;26
Si Mahdjoub;Médéa;26
Sidi Damed;Médéa;26
Sidi Errabia;Médéa;26
Sidi Naamane;Médéa;26
Sidi Zahar;Médéa;26
Sidi Ziane;Médéa;26
Souagui;Médéa;26
Tablat;Médéa;26
Tafraout;Médéa;26
Tamesguida;Médéa;26
Tizi Mahdi;Médéa;26
Tlatet Eddouar;Médéa;26
Zoubiria;Médéa;26
Abdelmalek Ramdane;Mostaghanem;27
Achaacha;Mostaghanem;27
Aïn Boudinar;Mostaghanem;27
Aïn Nouissy;Mostaghanem;27
Aïn Sidi Cherif;Mostaghanem;27
Aïn Tedles;Mostaghanem;27
Blad Touahria;Mostaghanem;27
Bouguirat;Mostaghanem;27
El Hassiane;Mostaghanem;27
Fornaka;Mostaghanem;27
Hadjadj;Mostaghanem;27
Hassi Mameche;Mostaghanem;27
Khadra;Mostaghanem;27
Kheireddine;Mostaghanem;27
Mansourah;Mostaghanem;27
Mesra;Mostaghanem;27
Mazagran;Mostaghanem;27
Mostaganem;Mostaghanem;27
Nekmaria;Mostaghanem;27
Oued El Kheir;Mostaghanem;27
Ouled Boughalem;Mostaghanem;27
Ouled Maallah;Mostaghanem;27
Safsaf;Mostaghanem;27
Sayada;Mostaghanem;27
Sidi Ali;Mostaghanem;27
Sidi Belattar;Mostaghanem;27
Sidi Lakhdar;Mostaghanem;27
Sirat;Mostaghanem;27
Souaflia;Mostaghanem;27
Sour;Mostaghanem;27
Stidia;Mostaghanem;27
Tazgait;Mostaghanem;27
Aïn El Hadjel;Msila;28
Aïn El Melh;Msila;28
Aïn Errich;Msila;28
Aïn Fares;Msila;28
Aïn Khadra;Msila;28
Belaiba;Msila;28
Ben Srour;Msila;28
Beni Ilmane;Msila;28
Benzouh;Msila;28
Berhoum;Msila;28
Bir Foda;Msila;28
Bou Saâda;Msila;28
Bouti Sayah;Msila;28
Chellal;Msila;28
Dehahna;Msila;28
Djebel Messaad;Msila;28
El Hamel;Msila;28
El Houamed;Msila;28
Hammam Dhalaa;Msila;28
Khettouti Sed El Djir;Msila;28
Khoubana;Msila;28
Maadid;Msila;28
Maarif;Msila;28
Magra;Msila;28
M'Cif;Msila;28
Medjedel;Msila;28
M'Sila;Msila;28
M'Tarfa;Msila;28
Ouanougha;Msila;28
Ouled Addi Guebala;Msila;28
Ouled Atia;Msila;28
Mohammed Boudiaf;Msila;28
Ouled Derradj;Msila;28
Ouled Madhi;Msila;28
Ouled Mansour;Msila;28
Ouled Sidi Brahim;Msila;28
Ouled Slimane;Msila;28
Oultem;Msila;28
Sidi Aïssa;Msila;28
Sidi Ameur;Msila;28
Sidi Hadjeres;Msila;28
Sidi M'Hamed;Msila;28
Slim;Msila;28
Souamaa;Msila;28
Tamsa;Msila;28
Tarmount;Msila;28
Zarzour;Msila;28
Aïn Fares;Mascara;29
Aïn Fekan;Mascara;29
Aïn Ferah;Mascara;29
Aïn Fras;Mascara;29
Alaïmia;Mascara;29
Aouf;Mascara;29
Beniane;Mascara;29
Bou Hanifia;Mascara;29
Bou Henni;Mascara;29
Chorfa;Mascara;29
El Bordj;Mascara;29
El Gaada;Mascara;29
El Ghomri;Mascara;29
El Guettana;Mascara;29
El Keurt;Mascara;29
El Menaouer;Mascara;29
Ferraguig;Mascara;29
Froha;Mascara;29
Gharrous;Mascara;29
Guerdjoum;Mascara;29
Ghriss;Mascara;29
Hachem;Mascara;29
Hacine;Mascara;29
Khalouia;Mascara;29
Makdha;Mascara;29
Mamounia;Mascara;29
Maoussa;Mascara;29
Mascara;Mascara;29
Matemore;Mascara;29
Mocta Douz;Mascara;29
Mohammadia;Mascara;29
Nesmoth;Mascara;29
Oggaz;Mascara;29
Oued El Abtal;Mascara;29
Oued Taria;Mascara;29
Ras El Aïn Amirouche;Mascara;29
Sedjerara;Mascara;29
Sehailia;Mascara;29
Sidi Abdeldjebar;Mascara;29
Sidi Abdelmoumen;Mascara;29
Sidi Kada;Mascara;29
Sidi Boussaid;Mascara;29
Sig;Mascara;29
Tighennif;Mascara;29
Tizi;Mascara;29
Zahana;Mascara;29
Zelmata;Mascara;29
Aïn Beida;Ouargla;30
El Borma;Ouargla;30
Hassi Ben Abdellah;Ouargla;30
Hassi Messaoud;Ouargla;30
N'Goussa;Ouargla;30
Ouargla;Ouargla;30
Rouissat;Ouargla;30
Sidi Khouiled;Ouargla;30
Oran;Oran;31
Gdyel;Oran;31
Bir El Djir;Oran;31
Hassi Bounif;Oran;31
Es Senia;Oran;31
Arzew;Oran;31
Bethioua;Oran;31
Marsat El Hadjadj;Oran;31
Aïn El Turk;Oran;31
El Ançor;Oran;31
Oued Tlelat;Oran;31
Tafraoui;Oran;31
Sidi Chami;Oran;31
Boufatis;Oran;31
Mers El Kébir;Oran;31
Bousfer;Oran;31
El Kerma;Oran;31
El Braya;Oran;31
Hassi Ben Okba;Oran;31
Ben Freha;Oran;31
Hassi Mefsoukh;Oran;31
Sidi Benyebka;Oran;31
Misserghin;Oran;31
Boutlelis;Oran;31
Aïn El Kerma;Oran;31
Aïn El Bia;Oran;31
El Bayadh;El Bayadh;32
Rogassa;El Bayadh;32
Stitten;El Bayadh;32
Brezina;El Bayadh;32
Ghassoul;El Bayadh;32
Boualem;El Bayadh;32
El Abiodh Sidi Cheikh;El Bayadh;32
Aïn El Orak;El Bayadh;32
Arbaouat;El Bayadh;32
Bougtoub;El Bayadh;32
El Kheiter;El Bayadh;32
Kef El Ahmar;El Bayadh;32
Boussemghoun;El Bayadh;32
Chellala;El Bayadh;32
Kraakda;El Bayadh;32
El Bnoud;El Bayadh;32
Cheguig;El Bayadh;32
Sidi Ameur;El Bayadh;32
El Mehara;El Bayadh;32
Tousmouline;El Bayadh;32
Sidi Slimane;El Bayadh;32
Sidi Tifour;El Bayadh;32
Illizi;Illizi;33
Debdeb;Illizi;33
Bordj Omar Driss;Illizi;33
In Amenas;Illizi;33
Aïn Taghrout;Bordj Bou Arreridj;34
Aïn Tesra;Bordj Bou Arreridj;34
Belimour;Bordj Bou Arreridj;34
Ben Daoud;Bordj Bou Arreridj;34
Bir Kasdali;Bordj Bou Arreridj;34
Bordj Bou Arreridj;Bordj Bou Arreridj;34
Bordj Ghedir;Bordj Bou Arreridj;34
Bordj Zemoura;Bordj Bou Arreridj;34
Colla;Bordj Bou Arreridj;34
Djaafra;Bordj Bou Arreridj;34
El Ach;Bordj Bou Arreridj;34
El Achir;Bordj Bou Arreridj;34
El Anseur;Bordj Bou Arreridj;34
El Hamadia;Bordj Bou Arreridj;34
El Main;Bordj Bou Arreridj;34
El M'hir;Bordj Bou Arreridj;34
Ghilassa;Bordj Bou Arreridj;34
Haraza;Bordj Bou Arreridj;34
Hasnaoua;Bordj Bou Arreridj;34
Khelil;Bordj Bou Arreridj;34
Ksour;Bordj Bou Arreridj;34
Mansoura;Bordj Bou Arreridj;34
Medjana;Bordj Bou Arreridj;34
Ouled Brahem;Bordj Bou Arreridj;34
Ouled Dahmane;Bordj Bou Arreridj;34
Ouled Sidi Brahim;Bordj Bou Arreridj;34
Rabta;Bordj Bou Arreridj;34
Ras El Oued;Bordj Bou Arreridj;34
Sidi Embarek;Bordj Bou Arreridj;34
Tefreg;Bordj Bou Arreridj;34
Taglait;Bordj Bou Arreridj;34
Teniet En Nasr;Bordj Bou Arreridj;34
Tassameurt;Bordj Bou Arreridj;34
Tixter;Bordj Bou Arreridj;34
Afir;Boumerdès;35
Ammal;Boumerdès;35
Baghlia;Boumerdès;35
Ben Choud;Boumerdès;35
Beni Amrane;Boumerdès;35
Bordj Menaïel;Boumerdès;35
Boudouaou;Boumerdès;35
Boudouaou-El-Bahri;Boumerdès;35
Boumerdes;Boumerdès;35
Bouzegza Keddara;Boumerdès;35
Chabet el Ameur;Boumerdès;35
Corso;Boumerdès;35
Dellys;Boumerdès;35
Djinet;Boumerdès;35
El Kharrouba;Boumerdès;35
Hammedi;Boumerdès;35
Issers;Boumerdès;35
Khemis El-Khechna;Boumerdès;35
Larbatache;Boumerdès;35
Leghata;Boumerdès;35
Naciria;Boumerdès;35
Ouled Aïssa;Boumerdès;35
Ouled Hedadj;Boumerdès;35
Ouled Moussa;Boumerdès;35
Si Mustapha;Boumerdès;35
Sidi Daoud;Boumerdès;35
Souk El Had;Boumerdès;35
Taourga;Boumerdès;35
Thenia;Boumerdès;35
Tidjelabine;Boumerdès;35
Timezrit;Boumerdès;35
Zemmouri;Boumerdès;35
Aïn El Assel;El Taref;36
Aïn Kerma;El Taref;36
Asfour;El Taref;36
Ben Mehidi;El Taref;36
Berrihane;El Taref;36
Besbes;El Taref;36
Bougous;El Taref;36
Bouhadjar;El Taref;36
Bouteldja;El Taref;36
Chebaita Mokhtar;El Taref;36
Chefia;El Taref;36
Chihani;El Taref;36
Dréan;El Taref;36
Echatt;El Taref;36
El Aioun;El Taref;36
El Kala;El Taref;36
El Tarf;El Taref;36
Hammam Beni Salah;El Taref;36
Lac des Oiseaux;El Taref;36
Oued Zitoun;El Taref;36
Raml Souk;El Taref;36
Souarekh;El Taref;36
Zerizer;El Taref;36
Zitouna;El Taref;36
Oum el Assel;Tindouf;37
Tindouf;Tindouf;37
Ammari;Tissemsilt;38
Beni Chaib;Tissemsilt;38
Beni Lahcene;Tissemsilt;38
Boucaid;Tissemsilt;38
Bordj Bou Naama;Tissemsilt;38
Bordj El Emir Abdelkader;Tissemsilt;38
Khemisti;Tissemsilt;38
Larbaa;Tissemsilt;38
Lardjem;Tissemsilt;38
Layoune;Tissemsilt;38
Lazharia;Tissemsilt;38
Maacem;Tissemsilt;38
Melaab;Tissemsilt;38
Ouled Bessem;Tissemsilt;38
Sidi Abed;Tissemsilt;38
Sidi Boutouchent;Tissemsilt;38
Sidi Lantri;Tissemsilt;38
Sidi Slimane;Tissemsilt;38
Tamalaht;Tissemsilt;38
Theniet El Had;Tissemsilt;38
Tissemsilt;Tissemsilt;38
Youssoufia;Tissemsilt;38
El Oued;El Oued;39
Robbah;El Oued;39
Oued El Alenda;El Oued;39
Bayadha;El Oued;39
Nakhla;El Oued;39
Guemar;El Oued;39
Kouinine;El Oued;39
Reguiba;El Oued;39
Hamraia;El Oued;39
Taghzout;El Oued;39
Debila;El Oued;39
Hassani Abdelkrim;El Oued;39
Hassi Khalifa;El Oued;39
Taleb Larbi;El Oued;39
Douar El Ma;El Oued;39
Sidi Aoun;El Oued;39
Trifaoui;El Oued;39
Magrane;El Oued;39
Beni Guecha;El Oued;39
Ourmas;El Oued;39
El Ogla;El Oued;39
Mih Ouansa;El Oued;39
Aïn Touila;Khenchela;40
Babar;Khenchela;40
Baghai;Khenchela;40
Bouhmama;Khenchela;40
Chechar;Khenchela;40
Chelia;Khenchela;40
Djellal;Khenchela;40
El Hamma;Khenchela;40
El Mahmal;Khenchela;40
El Oueldja;Khenchela;40
Ensigha;Khenchela;40
Kais;Khenchela;40
Khenchela;Khenchela;40
Khirane;Khenchela;40
M'Sara;Khenchela;40
M'Toussa;Khenchela;40
Ouled Rechache;Khenchela;40
Remila;Khenchela;40
Tamza;Khenchela;40
Taouzient;Khenchela;40
Yabous;Khenchela;40
Souk Ahras;Souk ahras;41
Sedrata;Souk ahras;41
Hanancha;Souk ahras;41
Mechroha;Souk ahras;41
Ouled Driss;Souk ahras;41
Tiffech;Souk ahras;41
Zaarouria;Souk ahras;41
Taoura;Souk ahras;41
Dréa;Souk ahras;41
Heddada;Souk ahras;41
Khedara;Souk ahras;41
Merahna;Souk ahras;41
Ouled Moumene;Souk ahras;41
Bir Bou Haouch;Souk ahras;41
M'daourouch;Souk ahras;41
Oum El Adhaim;Souk ahras;41
Aïn Zana;Souk ahras;41
Aïn Soltane;Souk ahras;41
Ouillen;Souk ahras;41
Sidi Fredj;Souk ahras;41
Safel El Ouiden;Souk ahras;41
Ragouba;Souk ahras;41
Khemissa;Souk ahras;41
Oued Keberit;Souk ahras;41
Terraguelt;Souk ahras;41
Zouabi;Souk ahras;41
Tipaza;Tipaza;42
Menaceur;Tipaza;42
Larhat;Tipaza;42
Douaouda;Tipaza;42
Bourkika;Tipaza;42
Khemisti;Tipaza;42
Aghbal;Tipaza;42
Hadjout;Tipaza;42
Sidi Amar;Tipaza;42
Gouraya;Tipaza;42
Nador;Tipaza;42
Chaiba;Tipaza;42
Aïn Tagourait;Tipaza;42
Cherchell;Tipaza;42
Damous;Tipaza;42
Merad;Tipaza;42
Fouka;Tipaza;42
Bou Ismaïl;Tipaza;42
Ahmar El Aïn;Tipaza;42
Bouharoun;Tipaza;42
Sidi Ghiles;Tipaza;42
Messelmoun;Tipaza;42
Sidi Rached;Tipaza;42
Koléa;Tipaza;42
Attatba;Tipaza;42
Sidi Semiane;Tipaza;42
Beni Milleuk;Tipaza;42
Hadjeret Ennous;Tipaza;42
Ahmed Rachedi;Mila;43
Aïn Beida Harriche;Mila;43
Aïn Mellouk;Mila;43
Aïn Tine;Mila;43
Amira Arrès;Mila;43
Benyahia Abderrahmane;Mila;43
Bouhatem;Mila;43
Chelghoum Laid;Mila;43
Chigara;Mila;43
Derradji Bousselah;Mila;43
El Mechira;Mila;43
Elayadi Barbes;Mila;43
Ferdjioua;Mila;43
Grarem Gouga;Mila;43
Hamala;Mila;43
Mila;Mila;43
Minar Zarza;Mila;43
Oued Athmania;Mila;43
Oued Endja;Mila;43
Oued Seguen;Mila;43
Ouled Khalouf;Mila;43
Rouached;Mila;43
Sidi Khelifa;Mila;43
Sidi Merouane;Mila;43
Tadjenanet;Mila;43
Tassadane Haddada;Mila;43
Teleghma;Mila;43
Terrai Bainen;Mila;43
Tessala Lemtaï;Mila;43
Tiberguent;Mila;43
Yahia Beni Guecha;Mila;43
Zeghaia;Mila;43
Aïn Benian;Aïn Defla;44
Aïn Bouyahia;Aïn Defla;44
Aïn Defla;Aïn Defla;44
Aïn Lechiekh;Aïn Defla;44
Aïn Soltane;Aïn Defla;44
Aïn Torki;Aïn Defla;44
Arib;Aïn Defla;44
Bathia;Aïn Defla;44
Belaas;Aïn Defla;44
Ben Allal;Aïn Defla;44
Birbouche;Aïn Defla;44
Bir Ould Khelifa;Aïn Defla;44
Bordj Emir Khaled;Aïn Defla;44
Boumedfaa;Aïn Defla;44
Bourached;Aïn Defla;44
Djelida;Aïn Defla;44
Djemaa Ouled Cheikh;Aïn Defla;44
Djendel;Aïn Defla;44
El Abadia;Aïn Defla;44
El Amra;Aïn Defla;44
El Attaf;Aïn Defla;44
El Hassania;Aïn Defla;44
El Maine;Aïn Defla;44
Hammam Righa;Aïn Defla;44
Hoceinia;Aïn Defla;44
Khemis Miliana;Aïn Defla;44
Mekhatria;Aïn Defla;44
Miliana;Aïn Defla;44
Oued Chorfa;Aïn Defla;44
Oued Djemaa;Aïn Defla;44
Rouina;Aïn Defla;44
Sidi Lakhdar;Aïn Defla;44
Tacheta Zougagha;Aïn Defla;44
Tarik Ibn Ziad;Aïn Defla;44
Tiberkanine;Aïn Defla;44
Zeddine;Aïn Defla;44
Naâma;Naâma;45
Mecheria;Naâma;45
Aïn Sefra;Naâma;45
Tiout;Naâma;45
Sfissifa;Naâma;45
Moghrar;Naâma;45
Assela;Naâma;45
Djeniene Bourezg;Naâma;45
Aïn Ben Khelil;Naâma;45
Makman Ben Amer;Naâma;45
Kasdir;Naâma;45
El Biod;Naâma;45
Aghlal;Aïn Témouchent;46
Aïn El Arbaa;Aïn Témouchent;46
Aïn Kihal;Aïn Témouchent;46
Aïn Témouchent;Aïn Témouchent;46
Aïn Tolba;Aïn Témouchent;46
Aoubellil;Aïn Témouchent;46
Beni Saf;Aïn Témouchent;46
Bouzedjar;Aïn Témouchent;46
Chaabat El Leham;Aïn Témouchent;46
Chentouf;Aïn Témouchent;46
El Amria;Aïn Témouchent;46
El Emir Abdelkader;Aïn Témouchent;46
El Malah;Aïn Témouchent;46
El Messaid;Aïn Témouchent;46
Hammam Bouhadjar;Aïn Témouchent;46
Hassasna;Aïn Témouchent;46
Hassi El Ghella;Aïn Témouchent;46
Oued Berkeche;Aïn Témouchent;46
Oued Sabah;Aïn Témouchent;46
Ouled Boudjemaa;Aïn Témouchent;46
Ouled Kihal;Aïn Témouchent;46
Oulhaça El Gheraba;Aïn Témouchent;46
Sidi Ben Adda;Aïn Témouchent;46
Sidi Boumedienne;Aïn Témouchent;46
Sidi Ouriache;Aïn Témouchent;46
Sidi Safi;Aïn Témouchent;46
Tamzoura;Aïn Témouchent;46
Terga;Aïn Témouchent;46
Berriane;Ghardaïa;47
Bounoura;Ghardaïa;47
Dhayet Bendhahoua;Ghardaïa;47
El Atteuf;Ghardaïa;47
El Guerrara;Ghardaïa;47
Ghardaïa;Ghardaïa;47
Mansoura;Ghardaïa;47
Metlili;Ghardaïa;47
Sebseb;Ghardaïa;47
Zelfana;Ghardaïa;47
Aïn Rahma;Relizane;48
Aïn Tarek;Relizane;48
Aarch Meknassa;Relizane;48
Ammi Moussa;Relizane;48
Belassel Bouzegza;Relizane;48
Bendaoud;Relizane;48
Beni Dergoun;Relizane;48
Beni Zentis;Relizane;48
Dar Ben Abdellah;Relizane;48
Djidioua;Relizane;48
El Guettar;Relizane;48
El Hamadna;Relizane;48
El Hassi;Relizane;48
El Matmar;Relizane;48
El Ouldja;Relizane;48
Had Echkalla;Relizane;48
Hamri;Relizane;48
Kalaa;Relizane;48
Lahlef;Relizane;48
Mazouna;Relizane;48
Mediouna;Relizane;48
Mendes;Relizane;48
Merdja Sidi Abed;Relizane;48
Ouarizane;Relizane;48
Oued Essalem;Relizane;48
Oued Rhiou;Relizane;48
Ouled Aiche;Relizane;48
Oued El Djemaa;Relizane;48
Ouled Sidi Mihoub;Relizane;48
Ramka;Relizane;48
Relizane;Relizane;48
Sidi Khettab;Relizane;48
Sidi Lazreg;Relizane;48
Sidi M'Hamed Ben Ali;Relizane;48
Sidi M'Hamed Benaouda;Relizane;48
Sidi Saada;Relizane;48
Souk El Had;Relizane;48
Yellel;Relizane;48
Zemmora;Relizane;48
Aougrout;Timimoun;49
Charouine;Timimoun;49
Deldoul;Timimoun;49
Ksar Kaddour;Timimoun;49
Metarfa;Timimoun;49
Ouled Aïssa;Timimoun;49
Ouled Saïd;Timimoun;49
Talmine;Timimoun;49
Timimoun;Timimoun;49
Tinerkouk;Timimoun;49
Bordj Badji Mokhtar;Bordj Badji Mokhtar;50
Timiaouine;Bordj Badji Mokhtar;50
Besbes;Ouled Djellal;51
Ech Chaïba;Ouled Djellal;51
Doucen;Ouled Djellal;51
Ouled Djellal;Ouled Djellal;51
Sidi Khaled;Ouled Djellal;51
Ras El Miaad;Ouled Djellal;51
Béni Abbès;Béni Abbès;52
Beni Ikhlef;Béni Abbès;52
El Ouata;Béni Abbès;52
Igli;Béni Abbès;52
Kerzaz;Béni Abbès;52
Ksabi;Béni Abbès;52
Oulad khodeir;Béni Abbès;52
Tabelbala;Béni Abbès;52
Tamtert;Béni Abbès;52
Timoudi;Béni Abbès;52
In Salah;In Salah;53
Foggaret Ezzaouia;In Salah;53
In Ghar;In Salah;53
In Guezzam;In Guezzam;54
Tin Zaouatine;In Guezzam;54
Benaceur;Touggourt;55
Blidet Amor;Touggourt;55
El Allia;Touggourt;55
El Hadjira;Touggourt;55
Megarine;Touggourt;55
M'Naguer;Touggourt;55
Nezla;Touggourt;55
Sidi Slimane;Touggourt;55
Taibet;Touggourt;55
Temacine;Touggourt;55
Tebesbest;Touggourt;55
Touggourt;Touggourt;55
Zaouia El Abidia;Touggourt;55
Djanet;Djanet;56
Bordj El Haouas;Djanet;56
Djamaa;El MGhair;57
El M'Ghair;El MGhair;57
Merara;El MGhair;57
Oum Touyour;El MGhair;57
Sidi Amrane;El MGhair;57
Sidi Khellil;El MGhair;57
Still;El MGhair;57
Tendla;El MGhair;57
El Menia;El Meniaa;58
Hassi Gara;El Meniaa;58
Hassi Fehal;El Meniaa;58